date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,ETF0050,foreign_net_bil,invest_net_bil,dealer_net_bil,margin_balance,short_balance,TXF_net,MXF_net,top5_net,top10_net,opt_call_net,opt_put_net,opt_net
2024-01-30,4319.990234375,18034.630859375,103.4000015258789,31.184999465942383,4.059000015258789,13.3100004196167,15509.900390625,32.707420349121094,,,,7978822.0,298269.0,-2502.0,-9025.0,999998.0,479.0,-129601.0,-125765.0,-3836.0
2024-01-31,4260.919921875,17889.560546875,103.2699966430664,31.159099578857422,3.9670000076293945,14.350000381469727,15164.009765625,32.27500915527344,,,,7991183.0,290679.0,-2396.0,-6696.0,999998.0,478.0,-193202.0,-198309.0,5107.0
2024-02-01,4280.47998046875,17968.109375,103.05000305175781,31.2450008392334,3.86299991607666,13.880000114440918,15361.6396484375,32.27500915527344,1858.98785,0.0,352.551,7983231.0,278728.0,-1995.0,3349.0,999998.0,482.0,-183499.0,-180128.0,-3371.0
2024-02-02,4336.72998046875,18059.9296875,103.91999816894531,31.233999252319336,4.0329999923706055,13.850000381469727,15628.9501953125,32.45518112182617,-386.84612,0.0,284.65434,7936903.0,279009.0,-1774.0,350.0,999998.0,534.0,-130153.0,-135673.0,5520.0
2024-02-05,4388.10009765625,18096.0703125,104.44999694824219,31.3257999420166,4.164000034332275,13.670000076293945,15597.6796875,32.65937423706055,-2211.76289,0.0,308.865,7916361.0,270944.0,642.0,-1720.0,999998.0,615.0,-141064.0,-138468.0,-2596.0
2024-02-06,4338.27001953125,,104.18000030517578,31.340299606323242,4.090000152587891,13.0600004196167,15609.0,,,,,,,,,,,,,
2024-02-07,4408.72998046875,,104.04000091552734,31.20199966430664,4.110000133514404,12.829999923706055,15756.6396484375,,,,,,,,,,,,,
2024-02-08,4478.009765625,,104.1500015258789,31.36680030822754,4.170000076293945,12.789999961853027,15793.7099609375,,,,,,,,,,,,,
2024-02-09,4567.2998046875,,104.08000183105469,31.303300857543945,4.186999797821045,12.930000305175781,15990.66015625,,,,,,,,,,,,,
2024-02-12,4560.0400390625,,104.16999816894531,31.367799758911133,4.171999931335449,13.930000305175781,15942.5498046875,,,,,,,,,,,,,
2024-02-13,4468.18017578125,,104.95999908447266,31.288400650024414,4.315999984741211,15.850000381469727,15655.599609375,,,,,,,,,,,,,
2024-02-14,4565.41015625,,104.72000122070312,31.468700408935547,4.267000198364258,14.380000114440918,15859.150390625,,,,,,,,,,,,,
2024-02-15,4558.10009765625,18644.5703125,104.30000305175781,31.34510040283203,4.239999771118164,14.010000228881836,15906.169921875,34.19685363769531,3128.9766,0.0,278.16698,7866188.0,251910.0,2797.0,5491.0,999998.0,652.0,-114004.0,-115242.0,1238.0
2024-02-16,4527.68017578125,18607.25,104.27999877929688,31.262699127197266,4.295000076293945,14.239999771118164,15775.650390625,33.944610595703125,3539.45292,0.0,188.93933,7879004.0,270855.0,-4058.0,-4613.0,999998.0,634.0,-142925.0,-147197.0,4272.0
2024-02-19,,18635.80078125,,31.333200454711914,,,,33.89656448364258,1244.07891,0.0,648.98267,7866517.0,286898.0,3227.0,4080.0,999998.0,653.0,-108570.0,-117989.0,9419.0
2024-02-20,4456.8701171875,18753.16015625,104.08000183105469,31.402099609375,4.275000095367432,15.420000076293945,15630.7802734375,34.028690338134766,-536.97679,0.0,233.662,7904458.0,267576.0,5289.0,7875.0,999998.0,654.0,-120842.0,-105936.0,-14906.0
2024-02-21,4446.35986328125,18676.310546875,104.01000213623047,31.37779998779297,4.324999809265137,15.34000015258789,15580.8701171875,33.92058563232422,-866.1023,0.0,313.88575,7947312.0,265370.0,-5653.0,-11776.0,999998.0,640.0,-203574.0,-181810.0,-21764.0
2024-02-22,4667.3701171875,18852.779296875,103.95999908447266,31.426300048828125,4.327000141143799,14.539999961853027,16041.6201171875,34.304954528808594,-223.62573,0.0,318.65948,7929746.0,273338.0,664.0,3855.0,999998.0,656.0,-144078.0,-126379.0,-17699.0
2024-02-23,4615.02978515625,18889.189453125,103.94000244140625,31.45400047302246,4.260000228881836,13.75,15996.8203125,34.53317642211914,34.76045,0.0,163.305,7978150.0,271010.0,1061.0,-5073.0,999998.0,706.0,-176775.0,-189760.0,12985.0
2024-02-26,4663.47021484375,18948.05078125,103.83000183105469,31.601999282836914,4.298999786376953,13.739999771118164,15976.25,34.58122253417969,-1475.0499,0.0,207.35609,7946785.0,266317.0,2005.0,5588.0,999998.0,745.0,-157216.0,-148495.0,-8721.0
2024-02-27,4654.89013671875,18854.41015625,103.83000183105469,31.5487003326416,4.315000057220459,13.430000305175781,16035.2998046875,34.43708419799805,-2438.65955,0.0,182.38549,7977360.0,266577.0,-2340.0,-8413.0,999998.0,728.0,-294887.0,-287682.0,-7205.0
2024-02-28,4602.60009765625,,103.9800033569336,31.576000213623047,4.27400016784668,13.84000015258789,15947.740234375,,,,,,,,,,,,,
2024-02-29,4726.919921875,18966.76953125,104.16000366210938,31.647899627685547,4.251999855041504,13.399999618530273,16091.919921875,34.425071716308594,506.6849,0.0,253.6926,7956467.0,260689.0,-178.0,7299.0,999998.0,718.0,-166026.0,-150946.0,-15080.0
2024-03-01,4929.580078125,18935.9296875,103.86000061035156,31.614900588989258,4.179999828338623,13.109999656677246,16274.9404296875,34.304954528808594,-1475.35156,0.0,368.33208,7998653.0,270477.0,-5115.0,-4808.0,999998.0,759.0,-159372.0,-157977.0,-1395.0
2024-03-04,4981.97021484375,19305.310546875,103.83000183105469,31.55929946899414,4.218999862670898,13.489999771118164,16207.509765625,35.30191421508789,62.64698,0.0,935.7048,8000931.0,271418.0,5484.0,11423.0,999998.0,800.0,-196987.0,-197942.0,955.0
2024-03-05,4879.830078125,19386.919921875,103.80000305175781,31.509300231933594,4.13700008392334,14.460000038146973,15939.58984375,35.59019088745117,-883.37522,0.0,581.61,,,-655.0,-5398.0,999998.0,801.0,-227848.0,-206228.0,-21620.0
2024-03-06,4997.93017578125,19499.44921875,103.37000274658203,31.54050064086914,4.104000091552734,14.5,16031.5400390625,35.758358001708984,380.04232,0.0,653.495,8053727.0,269463.0,-10.0,4296.0,999998.0,800.0,-210083.0,-209538.0,-545.0
2024-03-07,5165.830078125,19693.51953125,102.81999969482422,31.464000701904297,4.0920000076293945,14.4399995803833,16273.3798828125,36.5871467590332,-504.11312,0.0,513.84776,8076458.0,272738.0,-278.0,-4960.0,999998.0,755.0,-318369.0,-335726.0,17357.0
2024-03-08,4957.77978515625,19785.3203125,102.73999786376953,31.434799194335938,4.089000225067139,14.739999771118164,16085.1103515625,37.10364532470703,3567.31624,0.0,607.03,8052860.0,261517.0,-4622.0,-7875.0,999998.0,730.0,-615242.0,-622111.0,6869.0
2024-03-11,4890.2001953125,19726.080078125,102.87000274658203,31.452999114990234,4.104000091552734,15.220000267028809,16019.26953125,36.731285095214844,1701.1076,0.0,555.88026,8020343.0,245663.0,-2691.0,-4327.0,999998.0,713.0,-551796.0,-560125.0,8329.0
2024-03-12,4992.509765625,19914.55078125,102.95999908447266,31.362199783325195,4.15500020980835,13.84000015258789,16265.6396484375,37.115657806396484,2342.36815,0.0,738.657,8070244.0,244415.0,-1556.0,5313.0,999998.0,666.0,-242184.0,-256673.0,14489.0
2024-03-13,4868.9501953125,19928.509765625,102.79000091552734,31.398799896240234,4.191999912261963,13.75,16177.76953125,37.295833587646484,199.24612,0.0,1160.81112,8113705.0,242962.0,-1023.0,-3003.0,999998.0,616.0,-292414.0,-303517.0,11103.0
2024-03-14,4783.64990234375,19937.919921875,103.36000061035156,31.406600952148438,4.297999858856201,14.399999618530273,16128.5302734375,37.259796142578125,-983.4074,0.0,791.355,8133616.0,229168.0,538.0,3014.0,999998.0,662.0,-356094.0,-350794.0,-5300.0
2024-03-15,4757.7099609375,19682.5,103.43000030517578,31.525999069213867,4.303999900817871,14.40999984741211,15973.169921875,36.75531005859375,-2166.29048,0.0,1260.14407,8205819.0,224128.0,-3100.0,-7796.0,999998.0,663.0,-339831.0,-339966.0,135.0
2024-03-18,4757.60009765625,19879.849609375,103.58000183105469,31.603700637817383,4.340000152587891,14.329999923706055,16103.4501953125,37.09163284301758,-1315.24138,0.0,1337.14,8245280.0,213697.0,1304.0,5698.0,999998.0,717.0,-234350.0,-221812.0,-12538.0
2024-03-19,4712.81005859375,19857.19921875,103.80999755859375,31.641000747680664,4.296999931335449,13.819999694824219,16166.7900390625,37.0075569152832,-1521.98519,0.0,2853.0,8293254.0,196398.0,-566.0,-2465.0,999998.0,745.0,-280234.0,-263455.0,-16779.0
2024-03-20,4788.18017578125,19784.44921875,103.41000366210938,31.73040008544922,4.2729997634887695,13.039999961853027,16369.41015625,36.80335235595703,-4683.5041,0.0,2042.79646,8354869.0,185546.0,-2758.0,-2935.0,999998.0,380.0,-308228.0,-309685.0,1457.0
2024-03-21,4897.8798828125,20199.08984375,104.0,31.76219940185547,4.270999908447266,12.920000076293945,16401.83984375,37.81232452392578,3901.94486,0.0,1588.34747,8386289.0,174668.0,7249.0,14884.0,999998.0,372.0,-185183.0,-195568.0,10385.0
2024-03-22,4908.259765625,20228.4296875,104.43000030517578,31.882999420166016,4.2179999351501465,13.0600004196167,16428.8203125,37.764278411865234,-499.9193,0.0,909.65124,8412401.0,165762.0,-8151.0,-16392.0,999998.0,535.0,-293169.0,-281781.0,-11388.0
2024-03-25,4891.490234375,20192.25,104.2300033569336,31.934999465942383,4.252999782562256,13.1899995803833,16384.470703125,37.83634567260742,-1229.74791,0.0,649.256,8487397.0,144569.0,256.0,2322.0,999998.0,589.0,-212074.0,-198438.0,-13636.0
2024-03-26,4851.8798828125,20126.490234375,104.29000091552734,31.733999252319336,4.234000205993652,13.239999771118164,16315.7001953125,37.86037063598633,-1.71298,0.0,969.66,8504817.0,139845.0,-1310.0,-850.0,999998.0,640.0,-551864.0,-556358.0,4494.0
2024-03-27,4899.9501953125,20200.119140625,104.3499984741211,31.885299682617188,4.196000099182129,12.779999732971191,16399.51953125,37.87238311767578,347.27203,0.0,1565.62,8399437.0,144198.0,3124.0,2457.0,999998.0,651.0,-192591.0,-191851.0,-740.0
2024-03-28,4905.2099609375,20146.55078125,104.55000305175781,31.979400634765625,4.205999851226807,13.010000228881836,16379.4599609375,37.69220733642578,-3156.182,0.0,2465.45916,8465781.0,147169.0,-2398.0,-7081.0,999998.0,698.0,-271112.0,-273220.0,2108.0
2024-03-29,,20294.44921875,,32.01810073852539,,,,37.90842056274414,1510.84443,0.0,5403.02,8494290.0,154833.0,4975.0,5075.0,999998.0,705.0,-200107.0,-206645.0,6538.0
2024-04-01,4962.10009765625,20222.330078125,105.0199966430664,31.93400001525879,4.328999996185303,13.649999618530273,16396.830078125,37.81232452392578,-393.23701,0.0,604.33,8398628.0,173147.0,-3569.0,-4874.0,999998.0,708.0,-245680.0,-243650.0,-2030.0
2024-04-02,4886.93994140625,20466.5703125,104.81999969482422,32.01499938964844,4.364999771118164,14.609999656677246,16240.4501953125,38.35284423828125,-1196.55377,0.0,645.0,8404825.0,175649.0,6901.0,16435.0,999998.0,749.0,-201018.0,-213909.0,12891.0
2024-04-03,4903.5,20337.599609375,104.25,32.03900146484375,4.355000019073486,14.329999923706055,16277.4599609375,38.088592529296875,-4857.42593,0.0,493.203,8452775.0,171715.0,-9039.0,-20548.0,999998.0,737.0,-338044.0,-316576.0,-21468.0
2024-04-04,4756.06982421875,,104.12000274658203,31.968700408935547,4.309000015258789,16.350000381469727,16049.080078125,,,,,,,,,,,,,
2024-04-05,4819.1298828125,,104.30000305175781,32.04800033569336,4.377999782562256,16.030000686645508,16248.51953125,,,,,,,,,,,,,
2024-04-08,4825.39013671875,20417.69921875,104.13999938964844,32.11119842529297,4.423999786376953,15.1899995803833,16253.9599609375,38.3047981262207,-842.77633,0.0,559.48,8496073.0,156851.0,1635.0,7740.0,999998.0,795.0,-192262.0,-189935.0,-2327.0
2024-04-09,4870.81005859375,20796.19921875,104.1500015258789,32.07279968261719,4.366000175476074,14.979999542236328,16306.6396484375,39.21767807006836,3599.56234,0.0,364.74,8508332.0,153487.0,9172.0,13407.0,999998.0,796.0,-237092.0,-236890.0,-202.0
2024-04-10,4790.35009765625,20763.529296875,105.25,31.96619987487793,4.559999942779541,15.800000190734863,16170.3603515625,39.15761947631836,2170.27263,0.0,391.41,8549506.0,151534.0,-6875.0,-11192.0,999998.0,790.0,-240632.0,-238533.0,-2099.0
2024-04-11,4906.3701171875,20753.220703125,105.27999877929688,32.18299865722656,4.576000213623047,14.90999984741211,16442.19921875,39.03750228881836,-3548.45596,0.0,475.33,8503699.0,156402.0,-8986.0,-11878.0,999998.0,808.0,-529462.0,-513524.0,-15938.0
2024-04-12,4745.0498046875,20736.5703125,106.04000091552734,32.2244987487793,4.499000072479248,17.309999465942383,16175.08984375,38.94141387939453,-2270.11811,0.0,364.13,8534797.0,159232.0,955.0,220.0,999998.0,799.0,-263135.0,-251788.0,-11347.0
2024-04-15,4679.10009765625,20449.76953125,106.20999908447266,32.25400161743164,4.627999782562256,19.229999542236328,15885.01953125,38.436927795410156,-3261.52837,0.0,726.26647,8567919.0,158248.0,-4905.0,-9534.0,999998.0,812.0,-457057.0,-438999.0,-18058.0
2024-04-16,4720.52978515625,19901.9609375,106.26000213623047,32.38880157470703,4.658999919891357,18.399999618530273,15865.25,37.39192199707031,-9394.53404,0.0,803.045,8543610.0,148637.0,-591.0,-2599.0,999998.0,799.0,-1159965.0,-1190241.0,30276.0
2024-04-17,4567.31005859375,20213.330078125,105.94999694824219,32.49789810180664,4.585000038146973,18.209999084472656,15683.3701171875,37.81232452392578,-2702.74741,0.0,656.2,8362296.0,141785.0,2280.0,13049.0,999998.0,778.0,-526976.0,-482371.0,-44605.0
2024-04-18,4491.7099609375,20301.19921875,106.1500015258789,32.3380012512207,4.646999835968018,18.0,15601.5,38.18468475341797,242.69345,0.0,1443.615,8441996.0,155145.0,2536.0,2752.0,999998.0,798.0,-628524.0,-618335.0,-10189.0
2024-04-19,4306.8701171875,19527.119140625,106.1500015258789,32.41590118408203,4.614999771118164,18.709999084472656,15282.009765625,36.250823974609375,-9282.87385,0.0,2021.55246,8480731.0,162019.0,-2747.0,-19845.0,999998.0,793.0,-1688586.0,-1728405.0,39819.0
2024-04-22,4381.919921875,19411.220703125,106.08000183105469,32.50400161743164,4.623000144958496,16.940000534057617,15451.3095703125,36.142723083496094,-404.7188,0.0,2087.49449,8390633.0,152670.0,2638.0,7628.0,999998.0,857.0,-726989.0,-740934.0,13945.0
2024-04-23,4478.7998046875,19599.279296875,105.69000244140625,32.58300018310547,4.5980000495910645,15.6899995803833,15696.6396484375,36.491058349609375,2124.3823,0.0,1355.0068,8321974.0,156655.0,3895.0,8241.0,999998.0,857.0,-365532.0,-367821.0,2289.0
2024-04-24,4526.2001953125,20131.740234375,105.86000061035156,32.503501892089844,4.6519999504089355,15.970000267028809,15712.75,37.56008529663086,2929.87153,0.0,1042.33144,8297142.0,166755.0,-1435.0,7487.0,999998.0,821.0,-229946.0,-207578.0,-22368.0
2024-04-25,4615.0400390625,19857.419921875,105.5999984741211,32.62730026245117,4.705999851226807,15.369999885559082,15611.759765625,36.87542724609375,-3062.9492,0.0,620.86625,8352373.0,175188.0,-3844.0,-14055.0,999998.0,830.0,-479222.0,-465184.0,-14038.0
2024-04-26,4735.2900390625,20120.509765625,105.94000244140625,32.53099822998047,4.669000148773193,15.029999732971191,15927.900390625,37.47600555419922,2927.3235,0.0,779.11,8330445.0,185529.0,3272.0,13174.0,999998.0,732.0,-722479.0,-724489.0,2010.0
2024-04-29,4765.7900390625,20495.51953125,105.58000183105469,32.558998107910156,4.613999843597412,14.670000076293945,15983.080078125,38.148651123046875,6764.48469,0.0,578.74,8395504.0,199415.0,-1153.0,3559.0,999998.0,762.0,-314813.0,-304041.0,-10772.0
2024-04-30,4673.2998046875,20396.599609375,106.22000122070312,32.433998107910156,4.685999870300293,15.649999618530273,15657.8203125,38.01652526855469,-522.82454,0.0,523.05234,8440262.0,206443.0,1296.0,-4269.0,999998.0,718.0,-288942.0,-291759.0,2817.0
2024-05-01,4507.68017578125,,105.76000213623047,32.613800048828125,4.59499979019165,15.390000343322754,15605.48046875,,,,,,,,,,,,,
2024-05-02,4605.35009765625,20222.439453125,105.30000305175781,32.47600173950195,4.571000099182129,14.680000305175781,15840.9599609375,37.51203918457031,,,,8450364.0,207167.0,-3806.0,-6170.0,999998.0,696.0,-345646.0,-351114.0,5468.0
2024-05-03,4716.18994140625,20330.3203125,105.02999877929688,32.34600067138672,4.5,13.489999771118164,16156.330078125,37.7042236328125,,,,8509995.0,212700.0,-1906.0,-2130.0,999998.0,579.0,-368174.0,-376804.0,8630.0
2024-05-06,4820.4501953125,20523.310546875,105.05000305175781,32.27690124511719,4.488999843597412,13.489999771118164,16349.25,38.24474334716797,,,,8486052.0,221172.0,699.0,5019.0,999998.0,520.0,-364566.0,-352579.0,-11987.0
2024-05-07,4784.8798828125,20653.529296875,105.41000366210938,32.26300048828125,4.4629998207092285,13.229999542236328,16332.5595703125,38.4609489440918,,,,8560547.0,224532.0,-467.0,-309.0,999998.0,525.0,-334199.0,-312685.0,-21514.0
2024-05-08,4790.3798828125,20700.509765625,105.55000305175781,32.363800048828125,4.492000102996826,13.0,16302.759765625,38.60508728027344,,,,8532599.0,223857.0,3622.0,5618.0,999998.0,574.0,-231298.0,-225311.0,-5987.0
2024-05-09,4759.77001953125,20560.76953125,105.2300033569336,32.33300018310547,4.448999881744385,12.6899995803833,16346.259765625,38.55704116821289,,,,8569201.0,230222.0,-1613.0,-7280.0,999998.0,541.0,-272424.0,-293436.0,21012.0
2024-05-10,4808.02978515625,20708.83984375,105.30999755859375,32.33879852294922,4.504000186920166,12.550000190734863,16340.8701171875,38.833309173583984,,,,8562859.0,236077.0,2345.0,9715.0,999998.0,533.0,-273525.0,-273945.0,420.0
2024-05-13,4823.08984375,20857.7109375,105.22000122070312,32.42399978637695,4.480999946594238,13.600000381469727,16388.240234375,39.22968673706055,,,,8602905.0,248103.0,-530.0,-6232.0,999998.0,573.0,-243019.0,-245894.0,2875.0
2024-05-14,4903.93017578125,20985.849609375,105.01000213623047,32.371498107910156,4.445000171661377,13.420000076293945,16511.1796875,39.49394226074219,,,,8580853.0,248308.0,4473.0,5781.0,999998.0,568.0,-170510.0,-160146.0,-10364.0
2024-05-15,5045.080078125,21147.2109375,104.3499984741211,32.31370162963867,4.355999946594238,12.449999809265137,16742.390625,40.03445816040039,,,,8550672.0,253374.0,1856.0,293.0,999998.0,553.0,-274890.0,-263337.0,-11553.0
2024-05-16,5017.5400390625,21304.259765625,104.45999908447266,32.03129959106445,4.376999855041504,12.420000076293945,16698.3203125,40.226646423339844,,,,8515509.0,254231.0,-4226.0,-8783.0,999998.0,583.0,-314902.0,-288285.0,-26617.0
2024-05-17,4983.02001953125,21258.470703125,104.44999694824219,32.12379837036133,4.420000076293945,11.989999771118164,16685.970703125,40.1786003112793,,,,8528849.0,262819.0,-439.0,-3644.0,999998.0,590.0,-273326.0,-271627.0,-1699.0
2024-05-20,5090.35009765625,21271.630859375,104.56999969482422,32.16400146484375,4.436999797821045,12.149999618530273,16794.869140625,40.16658401489258,,,,8548670.0,263771.0,394.0,-3971.0,999998.0,579.0,-424609.0,-439652.0,15043.0
2024-05-21,5074.39990234375,21236.75,104.66000366210938,32.2057991027832,4.414000034332275,11.859999656677246,16832.619140625,40.1185417175293,,,,8547255.0,268500.0,1019.0,1092.0,999998.0,569.0,-316077.0,-296695.0,-19382.0
2024-05-22,5126.81005859375,21551.830078125,104.94000244140625,32.234798431396484,4.434000015258789,12.289999961853027,16801.5390625,40.8392333984375,,,,8557366.0,266682.0,2572.0,8159.0,999998.0,561.0,-206706.0,-228561.0,21855.0
2024-05-23,5125.97998046875,21607.4296875,105.11000061035156,32.223899841308594,4.474999904632568,12.770000457763672,16736.029296875,41.15153503417969,,,,8583889.0,268793.0,-3079.0,-3512.0,999998.0,562.0,-248556.0,-267206.0,18650.0
2024-05-24,5220.919921875,21565.33984375,104.72000122070312,32.22079849243164,4.4670000076293945,11.930000305175781,16920.7890625,40.98337173461914,,,,8575317.0,260501.0,323.0,-2882.0,999998.0,553.0,-358410.0,-353538.0,-4872.0
2024-05-27,,21803.76953125,,32.18899917602539,,,,41.54792022705078,,,,8623991.0,264187.0,-895.0,3270.0,999998.0,576.0,-245796.0,-228497.0,-17299.0
2024-05-28,5317.8701171875,21858.41015625,104.61000061035156,32.06999969482422,4.541999816894531,12.920000076293945,17019.880859375,41.60797119140625,,,,8661090.0,265126.0,-863.0,-606.0,999998.0,575.0,-150602.0,-157503.0,6901.0
2024-05-29,5219.31982421875,21662.5,105.0999984741211,32.17380142211914,4.624000072479248,14.279999732971191,16920.580078125,41.043434143066406,,,,8639429.0,265167.0,-5305.0,-12490.0,999998.0,587.0,-295717.0,-275036.0,-20681.0
2024-05-30,5173.259765625,21364.48046875,104.72000122070312,32.37699890136719,4.553999900817871,14.470000267028809,16737.080078125,40.334747314453125,,,,8665656.0,265338.0,1683.0,-1950.0,999998.0,575.0,-501283.0,-510135.0,8852.0
2024-05-31,5123.35986328125,21174.220703125,104.66999816894531,32.35639953613281,4.513999938964844,12.920000076293945,16735.01953125,39.87831115722656,,,,8674200.0,261098.0,353.0,-2807.0,999998.0,634.0,-613116.0,-612941.0,-175.0
2024-06-03,5152.509765625,21536.759765625,104.13999938964844,32.46500015258789,4.4019999504089355,13.109999656677246,16828.669921875,40.73113250732422,,,,8670963.0,261231.0,-1609.0,3159.0,999998.0,610.0,-501922.0,-513135.0,11213.0
2024-06-04,5116.27001953125,21356.619140625,104.11000061035156,32.314300537109375,4.335999965667725,13.15999984741211,16857.05078125,40.08251190185547,,,,8751001.0,267927.0,-2406.0,-10855.0,999998.0,678.0,-544989.0,-527100.0,-17889.0
2024-06-05,5347.43994140625,21484.880859375,104.2699966430664,32.328800201416016,4.289000034332275,12.630000114440918,17187.900390625,40.46687698364258,,,,8749496.0,267852.0,2643.0,4736.0,999998.0,660.0,-599843.0,-602850.0,3007.0
2024-06-06,5301.68017578125,21902.69921875,104.0999984741211,32.25199890136719,4.281000137329102,12.579999923706055,17173.119140625,41.848201751708984,,,,8779475.0,265031.0,4889.0,11190.0,999998.0,642.0,-411562.0,-420190.0,8628.0
2024-06-07,5287.240234375,21858.380859375,104.88999938964844,32.208900451660156,4.429999828338623,12.220000267028809,17133.130859375,41.523895263671875,,,,8848474.0,257654.0,-78.0,-6142.0,999998.0,615.0,-336954.0,-334360.0,-2594.0
2024-06-10,5362.39990234375,,105.1500015258789,32.404998779296875,4.468999862670898,12.739999771118164,17192.529296875,,,,,,,,,,,,,
